action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[56393, 57863, 59510]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8'], u'time': [9164, 9923, 10796, 11691, 15787, 16563, 17347, 19465]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[56393, 952, 1123]",42.0,,2089762,15.0,13.0,mouselab-mdp,,99
"[61260, 62718, 64367]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8', u'14', u'15'], u'time': [13691, 14522, 15322, 16043, 17355, 18603, 19258, 20817, 24123, 24850]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[61259, 965, 1155]",42.0,,2169846,16.0,12.0,mouselab-mdp,,99
"[15806, 26951, 34743]","[u'right', u'right', u'down']",,,"[3, 2, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'11', u'6'], u'time': [5442, 9134, 11151, 25780]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15805, 1784, 3675]",53.0,,260230,1.0,6.0,mouselab-mdp,,100
"[11644, 19296, 20652]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'8', u'9', u'17', u'16'], u'time': [3093, 4296, 5281, 8240, 9446]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11644, 23, 52]",29.0,,316032,2.0,2.0,mouselab-mdp,,100
"[19241, 27572, 29713]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'6', u'9', u'15', u'14', u'12', u'13', u'4'], u'time': [1317, 3255, 4361, 5606, 9518, 10637, 13009, 14065, 17837]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19241, 8, 1024]",19.0,,371730,3.0,7.0,mouselab-mdp,,100
"[14652, 24630, 26709]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'9', u'8', u'14', u'15', u'4'], u'time': [1144, 2449, 4056, 5010, 6685, 9429, 12865]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14652, 7, 463]",55.0,,429403,4.0,0.0,mouselab-mdp,,100
"[11252, 21710, 24740]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'9', u'8', u'17', u'16', u'5'], u'time': [1481, 3017, 3946, 4858, 5859, 7365, 9528]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11252, 749, 1703]",44.0,,487870,5.0,9.0,mouselab-mdp,,100
"[11654, 21231, 23647]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'12', u'13', u'8', u'9', u'3'], u'time': [1275, 3080, 4758, 5635, 7218, 8490, 9880]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11654, 601, 1017]",40.0,,544536,6.0,5.0,mouselab-mdp,,100
"[13950, 25504, 27750]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13', u'12', u'6', u'8', u'9', u'16', u'17', u'3'], u'time': [975, 2314, 3321, 5299, 6354, 7212, 8817, 9448, 11468]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13949, 687, 871]",46.0,,601978,7.0,3.0,mouselab-mdp,,100
"[15011, 27778, 30121]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13', u'12', u'8', u'6', u'9', u'17', u'16', u'15', u'14', u'3'], u'time': [1113, 2050, 3045, 4218, 5300, 6610, 7413, 8570, 9951, 11660, 13237]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15011, 624, 1074]",44.0,,662054,8.0,4.0,mouselab-mdp,,100
"[10645, 20108, 22539]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13', u'12', u'8', u'6', u'9', u'3'], u'time': [1175, 2026, 2936, 3958, 4877, 5685, 8008]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10645, 534, 982]",33.0,,717480,9.0,1.0,mouselab-mdp,,100
"[7070, 15502, 16885]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'10', u'11', u'2'], u'time': [1249, 2198, 3205, 3864, 5382]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7069, 488, 5]",53.0,,772664,10.0,8.0,mouselab-mdp,,100
"[7101, 8173, 9557]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'10', u'11', u'2'], u'time': [1164, 2145, 3797, 4595, 5445]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7100, 556, 876]",48.0,,829298,11.0,10.0,mouselab-mdp,,100
"[9092, 11325, 12181]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'9', u'8', u'10', u'11', u'2'], u'time': [987, 1784, 2570, 3265, 4479, 5611, 7109]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9091, 1720, 342]",21.0,,878063,12.0,11.0,mouselab-mdp,,100
"[14741, 15668, 16668]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'13', u'8', u'14', u'15', u'9', u'6', u'10', u'3'], u'time': [1178, 2233, 4495, 5730, 7645, 8687, 9299, 10115, 11327, 13393]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14741, 423, 490]",42.0,,927101,13.0,14.0,mouselab-mdp,,100
"[12071, 13926, 14798]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13', u'12', u'8', u'14', u'15', u'9', u'6', u'10', u'11', u'3'], u'time': [905, 1710, 2391, 3172, 4724, 5634, 6332, 7245, 7848, 8488, 9998]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12071, 1343, 366]",39.0,,976175,14.0,13.0,mouselab-mdp,,100
"[11698, 12706, 13666]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'13', u'8', u'6', u'10', u'3'], u'time': [1349, 2332, 4436, 6148, 7328, 9011, 10356]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11698, 490, 452]",42.0,,1025072,15.0,15.0,mouselab-mdp,,100
"[19818, 20850, 21826]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'13', u'3', u'8', u'10', u'11', u'14', u'15', u'16', u'17'], u'time': [841, 1682, 3852, 5000, 6854, 10237, 13565, 14724, 15610, 16094, 16634]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19818, 519, 462]",41.0,,1075267,16.0,12.0,mouselab-mdp,,100
"[6804, 36896, 40676]","[u'left', u'left', u'up']",,,"[26, 0, 7]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6804, 2304, 2920]",12.0,,380991,1.0,4.0,mouselab-mdp,,101
"[10119, 44139, 50761]","[u'up', u'up', u'right']",,,"[26, 4, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'7', u'12'], u'time': [40102, 42185, 43297]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10119, 6236, 1148]",52.0,,468673,2.0,3.0,mouselab-mdp,,101
"[9550, 45267, 48012]","[u'right', u'right', u'down']",,,"[14, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'6'], u'time': [1393, 6067, 7026]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9550, 19253, 1894]",5.0,,534335,3.0,2.0,mouselab-mdp,,101
"[17395, 20854, 22523]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'17', u'16', u'4', u'3', u'2', u'6', u'10', u'11', u'7', u'12', u'13'], u'time': [1318, 2325, 3048, 4041, 7019, 8429, 9823, 11089, 11779, 12611, 13733, 14549, 15593]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17395, 3, 1043]",27.0,,586553,4.0,1.0,mouselab-mdp,,101
"[6226, 14225, 19764]","[u'left', u'left', u'up']",,,"[5, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'14', u'15'], u'time': [1111, 1929, 2681, 3787]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6226, 568, 4769]",24.0,,642963,5.0,7.0,mouselab-mdp,,101
"[11829, 15378, 16823]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'9', u'16', u'17', u'7', u'13', u'12'], u'time': [1434, 2300, 3214, 4046, 5552, 7009, 7909, 9062, 9782, 10493]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11828, 1, 726]",37.0,,696276,6.0,5.0,mouselab-mdp,,101
"[14844, 18345, 19933]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'8', u'14', u'15', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17'], u'time': [1238, 1942, 3240, 4010, 4762, 6914, 7586, 8126, 8732, 9474, 10998, 11811, 12656]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14844, 1, 967]",38.0,,746769,7.0,9.0,mouselab-mdp,,101
"[11865, 15097, 17372]","[u'left', u'left', u'down']",,,"[0, 0, 7]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'8'], u'time': [1593, 2395, 3131, 3837, 6801, 7915]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11865, 4, 1345]",24.0,,806593,8.0,0.0,mouselab-mdp,,101
"[21902, 25220, 26844]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'2', u'5', u'9', u'17', u'16', u'6', u'10', u'11'], u'time': [890, 2396, 3500, 4430, 7002, 8122, 9564, 10509, 11376, 17954, 18820, 20102]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21902, 2, 1002]",45.0,,857697,9.0,6.0,mouselab-mdp,,101
"[10842, 14432, 16272]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'9', u'17', u'16', u'6', u'10', u'11'], u'time': [675, 1476, 2670, 3518, 4456, 5275, 6027, 7741, 8447, 9342]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10842, 3, 1119]",48.0,,927948,10.0,8.0,mouselab-mdp,,101
"[5567, 6298, 7369]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [2523, 3485, 4319]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5567, 217, 555]",35.0,,990938,11.0,15.0,mouselab-mdp,,101
"[5238, 8891, 11514]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [1112, 2316, 3212]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5238, 3142, 2119]",33.0,,1046318,12.0,14.0,mouselab-mdp,,101
"[9445, 11712, 13189]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'7', u'13', u'12'], u'time': [1912, 3706, 5773, 6717, 7855]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9445, 1760, 974]",45.0,,1099910,13.0,13.0,mouselab-mdp,,101
"[15422, 17913, 19094]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'5', u'9', u'6', u'7', u'10', u'11'], u'time': [1037, 1937, 2655, 4161, 5217, 7027, 8631, 10233, 12228]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15422, 1979, 679]",19.0,,1157887,14.0,11.0,mouselab-mdp,,101
"[8485, 9299, 10798]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'7', u'13'], u'time': [1507, 2451, 3397, 4292]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8485, 298, 981]",38.0,,1205979,15.0,12.0,mouselab-mdp,,101
"[10014, 11235, 13098]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'3', u'2', u'5', u'9', u'6', u'10'], u'time': [1705, 2619, 4124, 4701, 5631, 6319, 7201, 8738]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10014, 717, 1349]",45.0,,1260347,16.0,10.0,mouselab-mdp,,101
"[10647, 18248, 22279]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10646, 2108, 2989]",14.0,,572421,1.0,9.0,mouselab-mdp,,102
"[3635, 10404, 13294]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3635, 1250, 1848]",2.0,,630478,2.0,4.0,mouselab-mdp,,102
"[2403, 8264, 10190]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2403, 429, 913]",57.0,,686509,3.0,6.0,mouselab-mdp,,102
"[2508, 13035, 19707]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2508, 5122, 5659]",34.0,,747696,4.0,3.0,mouselab-mdp,,102
"[3096, 10628, 12925]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3096, 2170, 1259]",-16.0,,808229,5.0,8.0,mouselab-mdp,,102
"[1827, 8887, 11051]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1827, 1683, 1156]",0.0,,872721,6.0,7.0,mouselab-mdp,,102
"[1534, 7377, 9832]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1534, 465, 1454]",8.0,,928097,7.0,2.0,mouselab-mdp,,102
"[2331, 8216, 12965]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2331, 518, 3740]",1.0,,999781,8.0,5.0,mouselab-mdp,,102
