action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[26761, 27856, 30384]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', 4, -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, -4, 4, -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, -4, 4, -12, u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, -4, 4, -12, u'__', u'__', -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', -12, u'__', 4, -4, 4, -12, u'__', u'__', -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', -12, 4, 4, -4, 4, -12, u'__', u'__', -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', -12, 4, 4, -4, 4, -12, u'__', u'__', -4, 4, u'__', u'__', -4, u'__'], [0, u'__', u'__', -12, 4, 4, -4, 4, -12, u'__', u'__', -4, 4, u'__', u'__', -4, -12], [0, u'__', u'__', -12, 4, 4, -4, 4, -12, u'__', u'__', -4, 4, u'__', 4, -4, -12], [0, u'__', u'__', -12, 4, 4, -4, 4, -12, u'__', u'__', -4, 4, -12, 4, -4, -12]]",,[],[],[],"[u'0', 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 7, 8, 6, 11, 12, 3, 4, 15, 16, 14, 13], u'time': [6430, 7229, 8032, 8741, 10422, 11213, 12005, 13670, 14868, 16284, 18748, 19419]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[26761, 586, 2015]",-16.0,874583,15.0,,mouselab-mdp,,15
"[17292, 18132, 19035]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, -12, u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, -4, u'__', u'__', u'__', u'__', u'__', u'__', 4, -12, u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, -4, u'__', u'__', 20, u'__', u'__', u'__', 4, -12, u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, -4, u'__', u'__', 20, 12, u'__', u'__', 4, -12, u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, -4, u'__', u'__', 20, 12, -20, u'__', 4, -12, u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 1, 10, 2, 5, 6, 7], u'time': [3512, 4391, 6703, 9768, 12279, 14271, 15663]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17292, 315, 386]",21.0,931982,16.0,,mouselab-mdp,,15
"[1512, 2694, 3494]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1511, 147, 290]",-4.0,148819,1.0,,mouselab-mdp,,16
"[5741, 6411, 7132]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, 12, -4, 4, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [10, 11, 12, 9], u'time': [1642, 3227, 4120, 5120]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5741, 143, 217]",16.0,204525,2.0,,mouselab-mdp,,16
"[13565, 14444, 15148]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -12, u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', u'__', u'__', u'__', u'__', 4, u'__', 12, u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', u'__', u'__', u'__', u'__', 4, -4, 12, u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', u'__', u'__', u'__', -4, 4, -4, 12, u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', 4, u'__', u'__', -4, 4, -4, 12, u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', 4, u'__', 4, -4, 4, -4, 12, u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', 4, 4, 4, -4, 4, -4, 12, u'__', u'__', u'__', u'__', u'__', 12, -12, -12], [0, u'__', 4, 4, 4, -4, 4, -4, 12, u'__', u'__', 12, u'__', u'__', 12, -12, -12], [0, u'__', 4, 4, 4, -4, 4, -4, 12, u'__', u'__', 12, 4, u'__', 12, -12, -12], [0, u'__', 4, 4, 4, -4, 4, -4, 12, u'__', -4, 12, 4, u'__', 12, -12, -12], [0, u'__', 4, 4, 4, -4, 4, -4, 12, 20, -4, 12, 4, u'__', 12, -12, -12]]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [14, 15, 16, 6, 8, 7, 5, 2, 4, 3, 11, 12, 10, 9], u'time': [954, 1755, 2555, 4305, 5617, 6457, 7344, 8996, 9457, 9993, 10881, 11441, 12043, 12642]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13565, 367, 187]",14.0,253123,3.0,,mouselab-mdp,,16
"[7993, 8615, 9223]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', 12, u'__', u'__', u'__', u'__', -4, u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', 12, u'__', u'__', u'__', u'__', -4, u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', 12, u'__', 4, u'__', u'__', -4, u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', 12, 4, 4, u'__', u'__', -4, u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', 12, 4, 4, 4, u'__', -4, u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [14, 6, 9, 1, 11, 10, 12], u'time': [990, 2010, 3218, 3904, 5906, 6419, 7018]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7992, 95, 104]",13.0,307948,4.0,,mouselab-mdp,,16
"[9077, 9764, 10404]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', -4, u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', -4, -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12], [0, 12, 4, u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12], [0, 12, 4, u'__', 12, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12]]",,[],[],[],"[u'0', 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 15, 16, 14, 1, 2, 4], u'time': [1071, 1870, 3046, 3726, 4462, 5238, 6014, 7454]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9077, 177, 132]",20.0,362421,5.0,,mouselab-mdp,,16
"[8035, 8708, 9362]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', -12, u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', -12, -12], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', 4, -4, u'__', u'__', u'__', 4, u'__', -12, -12], [0, -4, u'__', u'__', u'__', 4, u'__', 12, 4, -4, u'__', u'__', u'__', 4, u'__', -12, -12], [0, -4, u'__', u'__', u'__', 4, 4, 12, 4, -4, u'__', u'__', u'__', 4, u'__', -12, -12]]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 5, 1, 9, 15, 16, 8, 7, 6], u'time': [682, 1684, 2305, 3204, 4211, 4921, 6132, 6763, 7308]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8035, 162, 150]",11.0,410847,6.0,,mouselab-mdp,,16
"[18767, 19421, 20045]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__'], [0, u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__'], [0, u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__'], [0, u'__', -12, u'__', -12, u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__'], [0, u'__', -12, u'__', -12, u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', -12], [0, u'__', -12, u'__', -12, u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -12], [0, u'__', -12, u'__', -12, u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', 4, 4, 12, -12], [0, u'__', -12, u'__', -12, 4, -4, u'__', u'__', u'__', -4, u'__', u'__', 4, 4, 12, -12], [0, 12, -12, u'__', -12, 4, -4, u'__', u'__', u'__', -4, u'__', u'__', 4, 4, 12, -12], [0, 12, -12, u'__', -12, 4, -4, 4, u'__', u'__', -4, u'__', u'__', 4, 4, 12, -12], [0, 12, -12, u'__', -12, 4, -4, 4, -12, u'__', -4, u'__', u'__', 4, 4, 12, -12], [0, 12, -12, u'__', -12, 4, -4, 4, -12, u'__', -4, u'__', 12, 4, 4, 12, -12], [0, 12, -12, u'__', -12, 4, -4, 4, -12, -12, -4, u'__', 12, 4, 4, 12, -12], [0, 12, -12, u'__', -12, 4, -4, 4, -12, -12, -4, -4, 12, 4, 4, 12, -12], [0, 12, -12, 4, -12, 4, -4, 4, -12, -12, -4, -4, 12, 4, 4, 12, -12]]",,[],[],[],"[u'0', 13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [10, 14, 2, 6, 4, 16, 15, 13, 5, 1, 7, 8, 12, 9, 11, 3], u'time': [1124, 2092, 3047, 3902, 5295, 6439, 7102, 8360, 9182, 9614, 12893, 13502, 14366, 14763, 15150, 16070]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18767, 142, 115]",4.0,457354,7.0,,mouselab-mdp,,16
"[5040, 5647, 6335]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -4, u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -4, 12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, 12, -4, 12]]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 15, 16, 14], u'time': [767, 2405, 3036, 3677]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5040, 108, 179]",24.0,504644,8.0,,mouselab-mdp,,16
"[5744, 6445, 7101]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', -20, u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', -20, -4, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 12, -20, -4, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 5, 7, 8, 6], u'time': [1298, 2176, 3298, 3947, 4593]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5744, 182, 138]",23.0,552379,9.0,,mouselab-mdp,,16
"[18016, 18992, 19632]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, -4, u'__', u'__', -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', 4, -4, -4, u'__', u'__', -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', 4, -4, -4, u'__', -12, -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', 20, -12, u'__', u'__', 4, -4, -4, u'__', -12, -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', 20, -12, -12, u'__', 4, -4, -4, u'__', -12, -12, u'__', u'__'], [0, u'__', -4, u'__', u'__', 20, -12, -12, -12, 4, -4, -4, u'__', -12, -12, u'__', u'__'], [0, -4, -4, u'__', u'__', 20, -12, -12, -12, 4, -4, -4, u'__', -12, -12, u'__', u'__'], [0, -4, -4, u'__', -4, 20, -12, -12, -12, 4, -4, -4, u'__', -12, -12, u'__', u'__'], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, u'__', -12, -12, u'__', u'__'], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [14, 6, 2, 10, 11, 9, 13, 5, 7, 8, 1, 4, 3, 12], u'time': [1325, 2617, 3524, 4312, 5172, 6179, 6947, 7780, 8997, 9657, 10947, 11525, 12580, 15873]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18016, 448, 123]",-18.0,605397,10.0,,mouselab-mdp,,16
"[8077, 8716, 9356]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', -4, u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', -4, 12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 20, -4, 12]]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 15, 16, 14], u'time': [4377, 5397, 6349, 7021]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8077, 132, 121]",24.0,656111,11.0,,mouselab-mdp,,16
"[8127, 8863, 9920]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, -12, u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, -12, u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', -4, u'__', u'__', u'__', u'__', -4, -12, u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', 20, -4, u'__', u'__', u'__', u'__', -4, -12, u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 14, 5, 8, 7], u'time': [2226, 3295, 4465, 5541, 6288]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8127, 222, 545]",15.0,712534,12.0,,mouselab-mdp,,16
"[6683, 7259, 7899]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', -4, u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', -4, 12], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, -4, 12]]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 13, 15, 16, 14], u'time': [2019, 2786, 4106, 4843, 5298]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6683, 64, 140]",15.0,759441,13.0,,mouselab-mdp,,16
"[4648, 5399, 6087]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', 20, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, 4, 20, u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 11, 10], u'time': [1743, 3036, 3556]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4647, 236, 173]",25.0,807881,14.0,,mouselab-mdp,,16
"[10910, 11597, 12381]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', -4, u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, 4, -4, u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, u'__', u'__', -4, u'__', u'__', u'__', -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, u'__', -4, -4, u'__', u'__', u'__', -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, 4, -4, -4, u'__', u'__', u'__', -4, 4, -4, -12, -20, u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 5, 1, 9, 11, 10, 12, 2, 4, 3], u'time': [1580, 2554, 3330, 4314, 5432, 5938, 6362, 7386, 7906, 9107]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10910, 170, 271]",-6.0,856276,15.0,,mouselab-mdp,,16
